data_format,development_key,status,year_completed,street_address,property_id,floors_above,town_planning_application,longitude,latitude
Post Oct 22,X0014004,APPROVED,,559-577 King Street WEST MELBOURNE VIC 3003,105347,9,TPM-2022-20,144.9497506,-37.80696616
Post Oct 2022,X0014600,APPROVED,,907-913 Collins Street DOCKLANDS VIC 3008,682682,24,TPM-2023-3,144.9406884,-37.82107758
Post Oct 2022,X0014603,APPROVED,,354-360 William Street MELBOURNE VIC 3000,631819,23,TP-2015-459/E,144.9564542,-37.81095502
Post Oct 22,X0014106,APPROVED,,"99 Park Street, South Yarra, 3141",107379,3,TP-2021-308/A,144.9820127,-37.83522477
Post Oct 2022,X0014700,APPROVED,,321-369 St Kilda Road MELBOURNE VIC 3004,108616,4,TPM-2023-6,144.9765361,-37.83406325
Post May 16,X0012415,APPROVED,,6 Marne Street SOUTH YARRA VIC 3141,106467,3,TP-2021-799,144.9840404,-37.83741687
Post Oct 22,X0013803,APPROVED,,83-91 Albert Street EAST MELBOURNE VIC 3002,100333,4,TP-2022-537,144.985225,-37.81095116
Post Oct 22,X0014009,APPROVED,,"29 Simpson Street, East Melbourne, 3002",108733,3,TP-2022-636,144.987516,-37.81570289
Post Oct 2022,X0014502,APPROVED,,310-314 Lygon Street CARLTON VIC 3053,106211,3,TP-2023-219,144.9675746,-37.79970777
Post May 16,X0011614,APPROVED,,"9-15 Moray Street, Southbank, 3006",110630,22,TP-2021-634,144.960846,-37.82685347
Post Oct 22,X0013808,APPROVED,,28-38 Pearl River Road DOCKLANDS VIC 3008,620319,27,TPM-2022-18,144.9376166,-37.8142195
Post Oct 2022,X0014702,APPROVED,,540-550 Lonsdale Street MELBOURNE VIC 3000,110707,23,TPMR-2020-53,144.9560032,-37.81345114
Post May 16,X000770,APPROVED,,85-93 Lorimer Street DOCKLANDS VIC 3008,110530,57,TPM-2014-19/A,144.9414558,-37.82447858
Post Oct 2022,X0014501,APPROVED,,561-585 Flinders Lane MELBOURNE VIC 3000,108971,1,TP-2023-228,144.955103,-37.82019742
Post May 16,X0011802,APPROVED,,"13-33 Hartley Street, Docklands, 3008",633674,49,ID-2021-3,144.9406079,-37.82477441
Post May 16,X0012803,APPROVED,,162-188 Turner Street PORT MELBOURNE VIC 3207,110555,47,ID-2022-2,144.9322526,-37.8249071
Post May 16,X0012805,APPROVED,,162-188 Turner Street PORT MELBOURNE VIC 3207,110555,37,ID-2022-2,144.9322526,-37.8249071
Post Oct 22,X0013801,APPROVED,,57-63 Exhibition Street MELBOURNE VIC 3000,103596,52,TPM-2014-43/A,144.9713122,-37.81460244
Post May 16,X0013200,APPROVED,,"4 Riverside Quay, Southbank, 3006",110326,8,TP-2022-233,144.9633819,-37.82092236
Post Oct 22,X0014012,APPROVED,,"337-347 Elizabeth Street, Melbourne, 3000",103211,10,TP-2020-463/B,144.9612349,-37.81084437
Post May 16,X0012410,APPROVED,,"488 Drummond Street, Carlton, 3053",654970,14,TPM-2017-2/A,144.9701294,-37.7940079
Post May 16,X0005607,APPROVED,,The District Docklands 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,21,TPM-2018-23,144.9377585,-37.81317308
Post May 16,X0005608,APPROVED,,The District Docklands 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,17,TPM-2018-23,144.9377585,-37.81317308
Post May 16,X0008808,APPROVED,,"268 Abbotsford Street, North Melbourne, 3051",100115,3,TP-2020-287,144.9461871,-37.80085341
Post May 16,X0009405,APPROVED,,850-868 Lorimer Street PORT MELBOURNE VIC 3207,110525,24,ID-2020-5,144.9347,-37.823
Post May 16,X0012812,APPROVED,,"332-346 La Trobe Street, Melbourne, 3000",689150,80,TPM-2015-12/C,144.9592344,-37.81004116
Post May 16,X0006807,APPROVED,,"183-195 Bouverie Street, Carlton, 3053",101254,11,TPM-2019-19,144.9614601,-37.8019397
Post May 16,X0007802,APPROVED,,"9-101 Alfred Street, North Melbourne, 3051",616891,12,TPM-2019-28,144.9381455,-37.79097555
Post May 16,X0008806,APPROVED,,"210 Harbour Esplanade, Docklands, 3008",588807,18,TPM-2020-22,144.9451755,-37.81318536
Post May 16,X0009212,APPROVED,,"16-60 City Road, Southbank, 3006",110380,26,ID-2020-3,144.9663018,-37.82070671
Post May 16,X0003409,APPROVED,,122-130 Wellington Parade EAST MELBOURNE VIC 3002,109998,0,TP-2018-80,144.9859563,-37.81622334
Post May 16,X0009201,APPROVED,,"450 Queen Street, Melbourne, 3000",108098,22,TPM-2020-49,144.9582814,-37.80821615
Post May 16,X0009804,APPROVED,,31 Coventry Street SOUTHBANK VIC 3006,110454,21,TP-2016-888/B,144.9698,-37.8294
Post May 16,X0004804,APPROVED,,"61-63 Flemington Road, North Melbourne, 3051",103815,13,TP-2018-688,144.9540962,-37.79942766
Post May 16,X0011208,APPROVED,,"116-120 Peel Street, North Melbourne, 3051",592842,9,TP-2020-15/A,144.9564,-37.8053
Post May 16,X0008611,APPROVED,,"10-16 Dorcas Street, Southbank, 3006",110434,20,TP-2020-235,144.9699,-37.8299
Post May 16,X0007433,APPROVED,,"187-189 Peel Street, North Melbourne, 3051",107510,7,TP-2019-707,144.95611,-37.80325877
Post May 16,X0010401,APPROVED,,419-421 Spencer Street WEST MELBOURNE VIC 3003,108849,20,TP-2016-722/A,144.9498,-37.8107
Post May 16,X0008402,APPROVED,,"68-102 Alfred Street, North Melbourne, 3051",616927,12,TPM-2020-1,144.9382666,-37.79014196
Post May 16,X0009215,APPROVED,,"1071-1081 Hoddle Street, East Melbourne, 3002",104834,9,TP-2020-502,144.9898919,-37.81645035
Post May 16,X0010200,APPROVED,,65-73 Haig Street SOUTHBANK VIC 3006,110473,40,TPMR-2014-47/A,144.9566,-37.8279
Post May 16,X0011001,APPROVED,,"157 Salmon Street, Port Melbourne, 3207",110588,0,TP-2021-263,144.9212377,-37.82732829
Post May 16,X0010603,APPROVED,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,5,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010604,APPROVED,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,5,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010605,APPROVED,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,5,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0009407,APPROVED,,The District Docklands 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,4,TP-2017-907/A,144.9378,-37.8132
Post May 16,X0007411,APPROVED,,694-704 Collins Street DOCKLANDS VIC 3008,578095,54,TPM-2019-21,144.9509,-37.8195
Post May 16,X0008023,APPROVED,,"203-207 Lonsdale Street, Melbourne, 3000",105690,8,TP-2020-30,144.966354,-37.81133115
Post May 16,X0008807,APPROVED,,"22 Sutherland Street, Melbourne, 3000",109253,6,TP-2020-286,144.9608871,-37.81097276
Post May 16,X0009200,APPROVED,,488-494 La Trobe Street WEST MELBOURNE VIC 3003,105468,17,TP-2018-749/A,144.9524,-37.8125
Post May 16,X0009209,APPROVED,,131-139 Sturt Street SOUTHBANK VIC 3006,110613,19,TPM-2016-17/B,144.9669,-37.8274
Post May 16,X0008600,APPROVED,,51-61 Hardiman Street KENSINGTON VIC 3031,104622,6,TP-2016-1039/B,144.934,-37.7955
Post May 16,X0008607,APPROVED,,22-24 Bennetts Lane MELBOURNE VIC 3000,101026,14,TP-2014-830/C,144.9678,-37.8088
Post May 16,X0007409,APPROVED,,"95 Dudley Street, West Melbourne, 3003",102951,20,TP-2019-544,144.9496292,-37.81054171
Post May 16,X0007415,APPROVED,,"103 Boundary Road, North Melbourne, 3051",616849,12,TPM-2019-22,144.9392591,-37.7913417
Post May 16,X0008811,APPROVED,,"401 Flinders Street, Melbourne, 3000",655039,1,TP-2020-303,144.9607106,-37.81981943
Post May 16,X0007429,APPROVED,,"473 Docklands Drive, Docklands, 3008",593736,24,TP-2019-669,144.9364581,-37.81624409
Post May 16,X0005616,APPROVED,,Lonsdale Central Apartments 439-445 Lonsdale Street MELBOURNE VIC 3000,105709,3,TP-2015-1072/A,144.9594389,-37.81344257
Post May 16,X0001613,APPROVED,,16-22 Gatehouse Drive KENSINGTON VIC 3031,104199,8,TP-2016-999,144.9193251,-37.79199
Post May 16,X0005208,APPROVED,,Royce Hotel 375-385 St Kilda Road MELBOURNE VIC 3004,108617,8,TP-2011-404/E,144.9755401,-37.83508742
Post May 16,X0002814,APPROVED,,539-545 Flinders Lane MELBOURNE VIC 3000,103958,32,TP-2017-959,144.9561802,-37.82016213
Post May 16,X0003803,APPROVED,,"475-485 Flinders Lane, Melbourne, 3000",103955,27,TP-2018-263,144.9581001,-37.81936813
Post May 16,X0001616,APPROVED,,1071-1081 Hoddle Street EAST MELBOURNE VIC 3002,104834,10,TP-2016-1015,144.9898919,-37.81645035
Post May 16,X001559,APPROVED,,Melbourne University 197-235 Bouverie Street CARLTON VIC 3053,101255,11,TP-2016-798,144.9616182,-37.80103675
Post May 16,X0001621,APPROVED,,244-248 Flinders Street MELBOURNE VIC 3000,104012,13,TP-2016-1046,144.9661708,-37.81750635
Post May 16,X0002806,APPROVED,,9-11 Exploration Lane MELBOURNE VIC 3000,103629,30,TP-2013-960/B,144.9681492,-37.80911093
Post May 16,X0003406,APPROVED,,"184-192 Lorimer Street, Docklands, 3008",705122,4,TP-2018-15,144.9335103,-37.82156322
Post May 16,X0001640,APPROVED,,656-658 Elizabeth Street MELBOURNE VIC 3000,103269,15,TP-2017-23,144.9584942,-37.80302534
Post May 16,X0002212,APPROVED,,179-181 Flinders Lane MELBOURNE VIC 3000,103936,18,TP-2017-664/B,144.9685714,-37.81622131
Post May 16,X001211,APPROVED,,166-168 Abbotsford Street NORTH MELBOURNE VIC 3051,100128,4,TP-2015-290,144.9457227,-37.80346187
Post May 16,X0001647,APPROVED,,143-149 Abbotsford Street NORTH MELBOURNE VIC 3051,100010,4,TP-2017-143,144.9449684,-37.80396555
Post May 16,X001405,APPROVED,,36-58 Macaulay Road NORTH MELBOURNE VIC 3051,106337,10,TP-2015-533,144.942986,-37.79861103
Post May 16,X001204,APPROVED,,15-17 Racecourse Road NORTH MELBOURNE VIC 3051,617693,10,TP-2015-191,144.9413307,-37.78978158
Post May 16,X001419,APPROVED,,15-17 Racecourse Road NORTH MELBOURNE VIC 3051,617693,10,TP-2015-191,144.9413307,-37.78978158
Post May 16,X001290,APPROVED,,93-119 Kavanagh Street SOUTHBANK VIC 3006,706729,72,TPM-2015-18,144.9635897,-37.82570384
Post May 16,X001294,APPROVED,,93-119 Kavanagh Street SOUTHBANK VIC 3006,706732,54,TPM-2015-18,144.9635897,-37.82570384
Post Oct 22,X0013708,APPROVED,,85 Spring Street MELBOURNE VIC 3000,108980,36,TPM-2014-8/B,144.9731977,-37.81278319
Post May 16,X001336,APPROVED,,63-65 City Road SOUTHBANK VIC 3006,110355,31,TP-2015-1210,144.9658443,-37.82222493
Post May 16,X0012810,APPROVED,,"Wesley College, 577 St Kilda Road, Melbourne, 3004",108651,4,TPM-2022-6,144.9832338,-37.8492294
Post May 16,X001289,APPROVED,,93-119 Kavanagh Street SOUTHBANK VIC 3006,706731,37,TPM-2015-18,144.9635897,-37.82570384
Post May 16,X0008022,APPROVED,,11-17 Ireland Street WEST MELBOURNE VIC 3003,105078,5,TP-2016-851/A,144.9454,-37.8079
Post May 16,X0010007,UNDER CONSTRUCTION,,685-691 La Trobe Street DOCKLANDS VIC 3008,589577,29,TPM-2016-5/B,144.9465,-37.815
Post May 16,X0011002,UNDER CONSTRUCTION,,391-395 Rathdowne Street CARLTON VIC 3053,108195,4,TP-2015-583/C,144.9703,-37.7971
Post May 16,X0005003,UNDER CONSTRUCTION,,"205-211 Roden Street, West Melbourne, 3003",108358,5,TP-2018-799,144.9458186,-37.80977618
Post May 16,X0011601,UNDER CONSTRUCTION,,153-159 Sturt Street SOUTHBANK VIC 3006,110615,18,TP-2017-548/B,144.9667,-37.8279
Post May 16,X0010606,UNDER CONSTRUCTION,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,5,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010607,UNDER CONSTRUCTION,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,5,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010608,UNDER CONSTRUCTION,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,5,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010611,UNDER CONSTRUCTION,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,3,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010612,UNDER CONSTRUCTION,,"366-422 Abbotsford Street, North Melbourne, 3051",100108,3,TPM-2021-5,144.9468176,-37.79748714
Post May 16,X0010404,UNDER CONSTRUCTION,,"11-21 Bennetts Lane, Melbourne, 3000",101021,21,TP-2018-1112/A,144.9677,-37.8092
Post May 16,X0005621,UNDER CONSTRUCTION,,"90 Jolimont Street, East Melbourne, 3002",105132,8,TP-2018-1175,144.9795046,-37.81817043
Post May 16,X0008610,UNDER CONSTRUCTION,,309-325 Bourke Street MELBOURNE VIC 3000,101142,11,TPMR-2018-10/A,144.9645,-37.8145
Post May 16,X0013204,UNDER CONSTRUCTION,,"2-50 Elizabeth Street, Kensington, 3031",103334,4,TP-2017-606/D,144.9321108,-37.79713459
Post May 16,X0011402,UNDER CONSTRUCTION,,89-95 Lothian Street NORTH MELBOURNE VIC 3051,105787,5,TP-2016-796/C,144.9445,-37.8012
Post May 16,X0010000,COMPLETED,2024,"132-138 Leicester Street, Carlton, 3053",105522,14,TP-2020-709,144.9609861,-37.80298579
Post May 16,X0011004,UNDER CONSTRUCTION,,"299 Bourke Street, Melbourne, 3000",101141,7,TP-2021-318,144.964895,-37.81439996
Post May 16,X0009602,UNDER CONSTRUCTION,,516-550 Epsom Road FLEMINGTON VIC 3031,707339,15,TPM-2018-16/B,144.9209875,-37.78803948
Post Oct 2022,X0014204,UNDER CONSTRUCTION,,409-413 St Kilda Road MELBOURNE VIC 3004,108626,9,TP-2017-812/B,144.9768612,-37.83736542
Post Oct 2022,X0014500,UNDER CONSTRUCTION,,7-23 Spencer Street DOCKLANDS VIC 3008,103975,33,TPMR-2014-35/F,144.9548,-37.822
Post Oct 2022,X0014200,UNDER CONSTRUCTION,,"22-38 William Street, Melbourne, 3000",110151,11,TP-2020-417/A,144.9599652,-37.81877678
Post May 16,X0008817,UNDER CONSTRUCTION,,"5 Curran Street, North Melbourne, 3051",102288,3,TP-2020-357,144.9443304,-37.7927786
Post May 16,X0013203,UNDER CONSTRUCTION,,646-666 Flinders Street DOCKLANDS VIC 3008,692622,41,TPM-2015-20/A,144.9528362,-37.82121892
Post Oct 22,X0014014,UNDER CONSTRUCTION,,"532 Elizabeth Street, Melbourne, 3000",103288,6,TP-2022-46/A,144.9597496,-37.80557835
Post May 16,X0004405,UNDER CONSTRUCTION,,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,106983,27,TPM-2018-14,144.9367403,-37.81977616
Post May 16,X0012808,UNDER CONSTRUCTION,,"582-606 Collins Street, Melbourne, 3000",102110,47,TPM-2016-7/B,144.9549554,-37.8184478
Post Oct 2022,X0014705,UNDER CONSTRUCTION,,"52-58 Chetwynd Street, West Melbourne, 3003",101964,3,TPM-2022-17/A,144.9524638,-37.80663176
Post May 16,X0011604,UNDER CONSTRUCTION,,"21-23 Elizabeth Street, Melbourne, 3000",103169,5,TP-2018-1170/A,144.9644,-37.8177
Post Oct 2022,X0014503,UNDER CONSTRUCTION,,"121-131 Cardigan Street, Carlton, 3053",101604,11,TP-2019-787/A,144.964453,-37.80363215
Post Oct 2022,X0015503,UNDER CONSTRUCTION,,"346-350 Macaulay Road, Kensington, 3031",615627,8,TPM-2019-30/B,144.9345432,-37.79422438
Post Oct 2022,X0015504,UNDER CONSTRUCTION,,"346-350 Macaulay Road, Kensington, 3031",615627,8,TPM-2019-30/B,144.9345432,-37.79422438
Post May 16,X0013205,COMPLETED,2024,2-12 Barrett Street KENSINGTON VIC 3031,100823,0,TP-2017-606/D,144.933782,-37.7968377
Pre May 16,X000288,COMPLETED,2011,150-154 A'Beckett Street MELBOURNE VIC 3000,100163,3,0,144.9589709,-37.80959665
Pre May 16,X000449,COMPLETED,2009,North Melbourne Recreation Reserve 204-206 Arden Street NORTH MELBOURNE VIC 3051,100514,2,0,144.9414326,-37.79892607
Pre May 16,X000395,COMPLETED,2005,24-30 Barkly Place CARLTON VIC 3053,100732,6,0,144.9614476,-37.803003
Pre May 16,X000279,COMPLETED,2014,49-53 Batman Street WEST MELBOURNE VIC 3003,100850,16,0,144.9515544,-37.81113438
Pre May 16,X000231,COMPLETED,2003,11-21 Bennetts Lane MELBOURNE VIC 3000,101021,2,0,144.9676825,-37.80916563
Pre May 16,X000114,COMPLETED,2010,131-135 Bourke Street MELBOURNE VIC 3000,101118,25,0,144.969468,-37.81300651
Pre May 16,X000103,COMPLETED,2007,393-403 Bourke Street MELBOURNE VIC 3000,101147,8,0,144.9621906,-37.81513916
Pre May 16,X000136,COMPLETED,2004,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,101193,4,0,144.9632886,-37.81360352
Pre May 16,X000134,COMPLETED,2009,294-312 Bourke Street MELBOURNE VIC 3000,101195,2,0,144.9644292,-37.8133313
Pre May 16,X000140,COMPLETED,2011,Target Centre 222-244 Bourke Street MELBOURNE VIC 3000,101200,2,0,144.9662781,-37.81273571
Pre May 16,X000139,COMPLETED,2010,206-218 Bourke Street MELBOURNE VIC 3000,101202,4,0,144.9668682,-37.81267467
Pre May 16,X000393,COMPLETED,2006,139-143 Bouverie Street CARLTON VIC 3053,101248,9,0,144.9616992,-37.80322394
Pre May 16,X000455,COMPLETED,2011,Ukrainian Catholic Church 35-37 Canning Street NORTH MELBOURNE VIC 3051,101359,2,0,144.9441003,-37.79644747
Pre May 16,X000514,COMPLETED,2012,182-194 Capel Street NORTH MELBOURNE VIC 3051,101540,1,0,144.955907,-37.803162
Pre May 16,X000502,COMPLETED,2009,108-112 Capel Street NORTH MELBOURNE VIC 3051,101560,4,0,144.9555006,-37.80541077
Pre May 16,X000689,COMPLETED,2010,126-158 Clarendon Street EAST MELBOURNE VIC 3002,102007,11,0,144.9841024,-37.812282
Pre May 16,X000436,COMPLETED,2012,Queen's College 1-17 College Crescent PARKVILLE VIC 3052,102050,4,0,144.9631654,-37.79341349
Pre May 16,X000440,COMPLETED,2007,Trinity College 100 Royal Parade PARKVILLE VIC 3052,102054,4,0,144.9594147,-37.79514063
Pre May 16,X000060,COMPLETED,2013,167-173 Collins Street MELBOURNE VIC 3000,102074,19,0,144.9683148,-37.81566141
Pre May 16,X000055,COMPLETED,2012,351-357 Collins Street MELBOURNE VIC 3000,102091,22,0,144.9627882,-37.8172905
Pre May 16,X000070,COMPLETED,2002,Liberty Tower 612-624 Collins Street MELBOURNE VIC 3000,102109,28,0,144.9543508,-37.81867521
Pre May 16,X000073,COMPLETED,2005,480-490 Collins Street MELBOURNE VIC 3000,102118,21,0,144.9579658,-37.81764139
Pre May 16,X000667,COMPLETED,2005,56-68 Derby Street KENSINGTON VIC 3031,102489,6,0,144.9274052,-37.79757493
Pre May 16,X000355,COMPLETED,2009,Rosso Apartments 262-276 Drummond Street CARLTON VIC 3053,102731,4,0,144.9688791,-37.79976069
Pre May 16,X000611,COMPLETED,2011,100-154 Batman Street WEST MELBOURNE VIC 3003,102953,3,0,144.9489427,-37.81101185
Pre May 16,X000340,COMPLETED,2006,216-228 Elgin Street CARLTON VIC 3053,103128,3,0,144.9668804,-37.79673722
Pre May 16,X000350,COMPLETED,2011,168-174 Elgin Street CARLTON VIC 3053,103140,4,0,144.9687787,-37.79708912
Pre May 16,X000294,COMPLETED,2007,453-459 Elizabeth Street MELBOURNE VIC 3000,103229,12,0,144.960166,-37.80845865
Pre May 16,X000958,COMPLETED,2015,Victorian Comprehensive Cancer Centre 301-327 Grattan Street MELBOURNE VIC 3000,103256,15,0,144.9566698,-37.80019271
Pre May 16,X000401,COMPLETED,2010,660-674 Elizabeth Street MELBOURNE VIC 3000,103268,10,0,144.9584959,-37.80279165
Pre May 16,X000400,COMPLETED,2011,Elan Apartments 634-640 Elizabeth Street MELBOURNE VIC 3000,103275,11,0,144.9587732,-37.80338509
Pre May 16,X000295,COMPLETED,2014,410-420 Elizabeth Street MELBOURNE VIC 3000,103303,55,0,144.961157,-37.80894871
Pre May 16,X000020,COMPLETED,2014,River View House 274-282 Flinders Street MELBOURNE VIC 3000,103328,4,0,144.9650858,-37.81765999
Pre May 16,X000029,COMPLETED,2005,11-37 Exhibition Street MELBOURNE VIC 3000,103592,17,0,144.9717264,-37.81546126
Pre May 16,X000544,COMPLETED,2006,47-59 Flemington Road NORTH MELBOURNE VIC 3051,103814,1,0,144.9543181,-37.79972957
Pre May 16,X000555,COMPLETED,2011,George Apartments 97-103 Flemington Road NORTH MELBOURNE VIC 3051,103824,8,0,144.9527049,-37.79844294
Pre May 16,X000988,COMPLETED,2014,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,103908,5,0,144.9495408,-37.79361764
Pre May 16,X000989,COMPLETED,2011,Royal Childrens Hospital 48-50 Flemington Road PARKVILLE VIC 3052,103908,8,0,144.9495408,-37.79361764
Pre May 16,X000061,COMPLETED,2014,41-43 Exhibition Street MELBOURNE VIC 3000,103968,21,0,144.9715755,-37.81501688
Pre May 16,X000011,COMPLETED,2006,550-554 Flinders Street MELBOURNE VIC 3000,103987,30,0,144.9559669,-37.82038867
Pre May 16,X000009,COMPLETED,2013,532-536 Flinders Street MELBOURNE VIC 3000,103989,26,0,144.9564353,-37.82024208
Pre May 16,X000017,COMPLETED,2008,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,104003,12,0,144.9627104,-37.81858764
Pre May 16,X000019,COMPLETED,2006,The Empire Apartments 256-268 Flinders Street MELBOURNE VIC 3000,104010,14,0,144.9656281,-37.81760667
Pre May 16,X000031,COMPLETED,2013,The Duke 142-148 Flinders Street MELBOURNE VIC 3000,104021,3,0,144.9700863,-37.8164075
Pre May 16,X000034,COMPLETED,2014,82 Flinders Street MELBOURNE VIC 3000,104031,27,0,144.9719344,-37.81587493
Pre May 16,X000991,COMPLETED,2009,620-628 Footscray Road WEST MELBOURNE VIC 3003,104048,2,0,144.9158128,-37.80594063
Pre May 16,X000368,COMPLETED,2002,251-257 Cardigan Street CARLTON VIC 3053,104450,4,0,144.9651041,-37.80077072
Pre May 16,X000642,COMPLETED,2012,16-28 Bent Street KENSINGTON VIC 3031,104625,5,0,144.9347421,-37.7955797
Pre May 16,X000578,COMPLETED,2011,101-107 Hawke Street WEST MELBOURNE VIC 3003,104727,4,0,144.9467614,-37.80771071
Pre May 16,X000542,COMPLETED,2011,3-11 High Street NORTH MELBOURNE VIC 3051,104822,8,0,144.9538188,-37.79958363
Pre May 16,X000569,COMPLETED,2004,74-80 Ireland Street WEST MELBOURNE VIC 3003,105094,3,0,144.9438946,-37.80667311
Pre May 16,X000243,COMPLETED,2014,55-63 Jeffcott Street WEST MELBOURNE VIC 3003,105106,14,0,144.9517978,-37.8121999
Pre May 16,X000006,COMPLETED,2010,27-31 King Street MELBOURNE VIC 3000,105294,6,0,144.9569486,-37.81975556
Pre May 16,X000180,COMPLETED,2005,Hotel Sophia 277-287 King Street MELBOURNE VIC 3000,105318,4,0,144.9541999,-37.81367556
Pre May 16,X000241,COMPLETED,2010,369-379 King Street WEST MELBOURNE VIC 3003,105325,6,0,144.9532516,-37.81166295
Pre May 16,X000250,COMPLETED,2004,378-392 La Trobe Street MELBOURNE VIC 3000,105477,22,0,144.9580435,-37.81091468
Pre May 16,X000398,COMPLETED,2005,97-113 Leicester Street CARLTON VIC 3053,105509,8,0,144.9601751,-37.80336538
Pre May 16,X000392,COMPLETED,2007,130-138 Leicester Street CARLTON VIC 3053,105522,4,0,144.9609861,-37.80298579
Pre May 16,X000389,COMPLETED,2015,108-128 Leicester Street CARLTON VIC 3053,105523,14,0,144.961044,-37.80334797
Pre May 16,X000529,COMPLETED,2009,91-101 Leveson Street NORTH MELBOURNE VIC 3051,105618,4,0,144.9508063,-37.80197679
Pre May 16,X000519,COMPLETED,2010,17-19 Arden Street NORTH MELBOURNE VIC 3051,105624,2,0,144.9517267,-37.8013705
Pre May 16,X000523,COMPLETED,2003,98-104 Leveson Street NORTH MELBOURNE VIC 3051,105628,4,0,144.9518209,-37.80175935
Pre May 16,X000169,COMPLETED,2009,103-105 Lonsdale Street MELBOURNE VIC 3000,105673,3,0,144.9692533,-37.81049414
Pre May 16,X000152,COMPLETED,2014,617-639 Lonsdale Street MELBOURNE VIC 3000,105718,50,0,144.9536247,-37.81542152
Pre May 16,X000190,COMPLETED,2011,364-372 Lonsdale Street MELBOURNE VIC 3000,105742,6,0,144.96147,-37.81223072
Pre May 16,X000197,COMPLETED,2004,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,44,0,144.965725,-37.81067869
Pre May 16,X000477,COMPLETED,2003,15-23A Lothian Street NORTH MELBOURNE VIC 3051,105765,3,0,144.94407,-37.80379872
Pre May 16,X000160,COMPLETED,2007,372-378 Little Bourke Street MELBOURNE VIC 3000,105871,6,0,144.9614805,-37.81342468
Pre May 16,X000110,COMPLETED,2006,Council House 2 218-242 Little Collins Street MELBOURNE VIC 3000,105962,11,0,144.9668095,-37.81413224
Pre May 16,X000491,COMPLETED,2011,29-31 Little Leveson Street NORTH MELBOURNE VIC 3051,105997,2,0,144.9515213,-37.80418275
Pre May 16,X000218,COMPLETED,2014,280-294 Little Lonsdale Street MELBOURNE VIC 3000,106044,40,0,144.9609411,-37.81127448
Pre May 16,X000268,COMPLETED,2012,Mackenzie Tower 27-39 MacKenzie Street MELBOURNE VIC 3000,106368,32,0,144.9669523,-37.8078113
Pre May 16,X001077,COMPLETED,2014,Victoria Harbour Precinct 938 Collins Street DOCKLANDS VIC 3008,106983,3,0,144.9367403,-37.81977616
Pre May 16,X000506,COMPLETED,2002,21-27 O'Connell Street NORTH MELBOURNE VIC 3051,106991,4,0,144.9576484,-37.8052506
Pre May 16,X000513,COMPLETED,2011,188-196 Peel Street NORTH MELBOURNE VIC 3051,107522,5,0,144.9568411,-37.80322003
Pre May 16,X000952,COMPLETED,2011,Royal Freemasons Homes Of Victoria 31-75 Moubray Street MELBOURNE VIC 3004,107775,4,0,144.983403,-37.84761543
Pre May 16,X000481,COMPLETED,2012,Bastow Institute of Educational Leadership 603-615 Queensberry Street NORTH MELBOURNE VIC 3051,107929,3,0,144.9470253,-37.80329831
Pre May 16,X000246,COMPLETED,2010,CityTempo Apartments 175-181 A'Beckett Street MELBOURNE VIC 3000,108083,29,0,144.9582124,-37.81022002
Pre May 16,X000256,COMPLETED,2003,350-370 Queen Street MELBOURNE VIC 3000,108089,21,0,144.95908,-37.81042552
Pre May 16,X000360,COMPLETED,2013,Carlton Baths 216-248 Rathdowne Street CARLTON VIC 3053,108218,1,0,144.9716835,-37.79345491
Pre May 16,X000587,COMPLETED,2013,141-149 Roden Street WEST MELBOURNE VIC 3003,108345,6,0,144.9473904,-37.80851237
Pre May 16,X000303,COMPLETED,2008,380-388 Russell Street MELBOURNE VIC 3000,108561,5,0,144.9661017,-37.8074831
Pre May 16,X000269,COMPLETED,2004,336-376 Russell Street MELBOURNE VIC 3000,108562,27,0,144.9664698,-37.80825207
Pre May 16,X000953,COMPLETED,2015,Wesley College 567-581 St Kilda Road MELBOURNE VIC 3004,108651,4,0,144.9832338,-37.8492294
Pre May 16,X001005,COMPLETED,2015,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,108973,14,0,144.9522041,-37.81843099
